total_packets,duration_s,total_bytes,fwd_bytes,bwd_bytes,fwd_packets,bwd_packets,pkt_size_mean,pkt_size_median,pkt_size_std,pkt_size_max,pkt_size_p95,fwd_pkt_size_mean,bwd_pkt_size_mean,iat_mean,iat_median,iat_std,iat_p95,iat_cv,fwd_iat_mean,bwd_iat_mean,bwd_iat_std,bwd_iat_cv,tcp_ratio,udp_ratio,rtp_ratio,tls_ratio,unique_dst_ips,num_flows,mean_bitrate_bps,bitrate_cv,max_bitrate_bps,byte_asymmetry,fwd_bwd_pkt_ratio,fwd_byte_fraction,pps,filename,category,subcategory,app,is_genai,label
7127,318.535845041275,6095211,288527,5806684,2285,4842,855.2281464851972,1348.0,654.4031778324913,1514.0,1466.0,126.27002188183808,1199.2325485336637,0.044700511512949063,0.0005130767822265625,0.37874387341019755,0.14094972610473633,8.472920344557604,0.139464030228229,0.06579655483965291,0.466264284192804,7.086454379398684,0.9813385716290164,0.016556755998316262,0.0,0.9785323417987933,15,35,152857.95611285267,1.7206225933878383,3093176.0,20.125270771886168,0.4719124328789756,0.04733667136379692,22.374248019328885,gemini_2025-12-09-21-26-36_2025-12-09-21-31-55.pcapng,genai,text,gemini,1,GenAI
6626,348.9866168498993,4159833,521097,3638736,3048,3578,627.8045578025958,113.0,644.4001473773784,1444.0,1444.0,170.96358267716536,1016.9748462828396,0.05267722518489046,0.00015616416931152344,0.5195356950820892,0.11536526679992654,9.862624564194185,0.11453449847387571,0.09750472382856608,0.7326296729537105,7.513786452457713,0.9006942348324781,0.09749471777844854,0.0,0.8721702384545729,26,208,95354.33810888253,2.1458507034962633,1313296.0,6.982838128026068,0.8518725544997205,0.1252687307399119,18.98640142653342,gemini_text_2025-12-09-16-24_2025-12-09-16-30.pcapng,genai,text,gemini_text,1,GenAI
9899,10.566078901290894,10906040,312872,10593168,2428,7471,1101.731488029094,1514.0,637.5509880625641,1514.0,1514.0,128.85996705107084,1417.904965868023,0.0010674963529289647,4.38690185546875e-05,0.007450930474330461,0.003434264659881591,6.9798182016142905,0.004353555377540542,0.0014118768444342147,0.009655219833327016,6.838570850842291,0.9590867764420649,0.03990302050712193,0.0,0.9572684109506011,16,61,7931665.454545454,1.3259457159232626,27191080.0,33.857833235316676,0.32498996118324186,0.028687956398472773,936.8659928131528,grok_2025-12-04-22-24-16_2025-12-04-22-30-00.pcapng,genai,text,grok,1,GenAI
9973,93.7356288433075,7203641,1027013,6176628,4461,5512,722.3143487416023,268.0,664.1610307852053,1464.0,1444.0,230.220354180677,1120.578374455733,0.00939988255548611,3.695487976074219e-05,0.02259371200447653,0.05519177913665768,2.4036164144721175,0.021005006007549475,0.01698347159856202,0.0675832092576255,3.979351857799658,0.8379624987466159,0.1476987867241552,0.0,0.8335505865837762,28,220,613075.8297872341,0.9316930485559068,3396088.0,6.014167298758633,0.8093251088534107,0.14256859829633375,106.3949762013257,grok_text_2025-12-09-16-31_2025-12-09-16-36.pcapng,genai,text,grok_text,1,GenAI
9999,58.99660801887512,8177845,586546,7591299,3872,6127,817.8662866286629,1410.0,663.6904417895248,1444.0,1444.0,151.4839876033058,1238.9911865513302,0.005900840970081528,0.00010704994201660156,0.011002168438098446,0.026256513595581052,1.8645085495239904,0.015240663399347746,0.009601662760655785,0.06402006528073725,6.667601943183093,0.9658965896589659,0.030403040304030404,0.0,0.9641964196419642,23,125,1108860.3389830508,1.2243104325990588,6088696.0,12.942376216017157,0.6319569120287253,0.07172378542268776,169.48432012906508,perplexity_text_2025-12-09-16-50_2025-12-09-16-55.pcapng,genai,text,perplexity_text,1,GenAI
9992,39.65782690048218,6318368,5404903,913465,6922,3070,632.3426741393115,427.5,510.9375958469435,1514.0,1242.0,780.8296735047674,297.54560260586317,0.0039693551096469,0.00022912025451660156,0.00904359721359694,0.01819288730621338,2.2783542826939023,0.005730071796052908,0.012702446723458199,0.01605924790545607,1.2642641417892122,0.044535628502802245,0.952261809447558,0.8214571657325861,0.04133306645316253,15,62,1263673.6,0.5003402085377676,3003088.0,0.16900673333082944,2.2547231270358306,0.8554270659765306,251.95530821883014,chatgpt_2025-10-15-19-24_2025-10-15-19-25.pcapng,genai,video,chatgpt,1,GenAI
8652,49.88490080833435,7734754,7353456,381298,5885,2767,893.9845122515026,1368.0,652.6618408436107,1444.0,1444.0,1249.5252336448598,137.80195157209974,0.005766373923053329,0.0,0.024024284610735296,0.0346754789352417,4.166272415094146,0.00833778515873435,0.018018276555246834,0.05203531537443148,2.8879185650682584,0.9865926953305594,0.012944983818770227,0.0,0.9833564493758669,9,56,1237560.64,0.3386698713847879,1653624.0,0.05185289746753091,2.126852186483556,0.95070328028532,173.43925435959764,gemini_2025-10-15-19-19_2025-10-15-19-19.pcapng,genai,video,gemini,1,GenAI
9994,31.323417901992798,9317425,5075269,4242156,5255,4739,932.3018811286772,1444.0,655.9549348456741,1444.0,1444.0,965.7980970504282,895.1584722515298,0.0031345359653750424,3.0040740966796875e-05,0.00802823456582246,0.018813371658325195,2.561219476983061,0.005868891095951749,0.00661067285332412,0.04403029230686144,6.660485745368746,0.9481689013408044,0.050530318190914546,0.0,0.9481689013408044,20,83,2329356.25,1.389656992007749,13268024.0,0.835848503793592,1.108883730744883,0.5447072554917265,319.05841282295637,grok_2025-10-15-18-48_2025-10-15-18-49.pcapng,genai,video,grok,1,GenAI
9707,59.520872831344604,9203033,433775,8769258,2535,7172,948.0821056969197,1494.0,661.3272343440194,1514.0,1510.0,171.11439842209072,1222.707473508087,0.00613237923257208,0.00012302398681640625,0.06402076256217455,0.011121273040771484,10.439791822092284,0.023369807470663383,0.0083002193322193,0.0861709894965868,10.381772583056131,0.9492119089316988,0.05016998042649634,0.0,0.9445760791181621,41,128,1227071.0666666667,2.3247299793105096,18169352.0,20.216144314448734,0.3534578918014501,0.04713391769865435,163.08564606411727,brave_2025-12-09-21-32-37_2025-12-09-21-37-53.pcapng,non_genai,browsing,brave,0,Non-GenAI
9986,28.65343689918518,5657435,984241,4673194,4764,5222,566.5366513118365,96.0,626.2678459648133,1494.0,1444.0,206.59970612930312,894.905017234776,0.002869648162161761,0.000102996826171875,0.006333257725510368,0.013625764846801745,2.206980566126059,0.006015838106064493,0.005472863457984245,0.01598929956267692,2.921560109333711,0.833466853595033,0.15742038854396154,0.0,0.8280592829961947,79,589,1560671.7241379311,0.374957654190336,2763968.0,4.748018015912769,0.9122941401761777,0.17397301073719804,348.50967565025235,chrome_2025-12-09-15-35_2025-12-09-15-41.pcapng,non_genai,browsing,chrome,0,Non-GenAI
9992,52.22351598739624,6590017,746521,5843496,4236,5756,659.5293234587671,146.0,649.02354548267,1444.0,1444.0,176.23253068932956,1015.2008339124392,0.005227055949093808,4.1961669921875e-05,0.024090159795185057,0.0263594388961792,4.608743436037156,0.012217071796673952,0.009074459771919416,0.04244623393394534,4.677549407987201,0.822257806244996,0.17493995196156925,0.0,0.8188550840672538,101,830,994719.5471698113,0.6160028441844807,2242368.0,7.827637802553444,0.7359277275886031,0.11328058789529678,191.33143012453422,chrome_2025-12-11-22-27_2025-12-11-22-31.pcapng,non_genai,browsing,chrome,0,Non-GenAI
9997,36.981128215789795,4984513,1144279,3840234,4805,5192,498.60088026407925,89.0,583.1384139929281,1494.0,1444.0,238.14339229968783,739.6444530046225,0.0036995926586424364,3.814697265625e-05,0.01969234305649608,0.017781496047973633,5.322840883710201,0.007631868843631284,0.007124085574222653,0.033316884243963396,4.676654132919898,0.6962088626587977,0.29898969690907273,0.0,0.6915074522356707,193,1135,1077732.5405405406,0.6122596350571445,2558888.0,3.3560294298855435,0.925462249614792,0.22956686039338245,270.32706903007875,chrome_2025-12-11-22-31_2025-12-11-22-34.pcapng,non_genai,browsing,chrome,0,Non-GenAI
9677,23.078881978988647,6567891,829554,5738337,3480,6197,678.711480830836,321.0,624.7832390019583,1514.0,1514.0,238.37758620689655,925.9862836856544,0.002385167629081092,0.00015282630920410156,0.02724476716615307,0.005616724491119385,11.422579626677798,0.006632670824402329,0.00372315946127077,0.035428307881525276,9.515656863494389,0.6086597085873722,0.3859667252247597,0.0,0.6018394130412318,51,266,2189297.0,1.4608958725851386,13400496.0,6.91737608401623,0.5615620461513635,0.1263044712526441,419.30107397793716,google_2025-12-04-17-40-32_2025-12-04-17-46-38.pcapng,non_genai,browsing,google,0,Non-GenAI
10000,39.32256484031677,4728981,821171,3907810,4911,5089,472.8981,78.0,580.1547656586043,1444.0,1444.0,167.2105477499491,767.8934957752014,0.003932649749006578,9.393692016601562e-05,0.01587153383202156,0.017420530319213878,4.03583711873422,0.00800696473014816,0.007709442022836434,0.033872163029572015,4.393594624518608,0.7412,0.2464,0.0,0.7354,101,865,945796.2,0.7524744081227072,3399400.0,4.758826115388878,0.9650225977598742,0.1736465001656805,254.3069110727784,google_2025-12-04_15_49_2025-12-04_15_55.pcapng,non_genai,browsing,google,0,Non-GenAI
9996,52.569583892822266,6765232,729677,6035555,4252,5744,676.7939175670268,156.0,656.3066364950622,1444.0,1444.0,171.60794920037628,1050.7581824512536,0.005259588183373913,4.100799560546875e-05,0.019484338215094443,0.032303142547607286,3.7045368450492746,0.012335496351483906,0.00904137208531091,0.03537935248011323,3.913051265481308,0.861844737895158,0.13375350140056022,0.0,0.8560424169667867,103,703,1021167.0943396227,0.3711094096135558,1964648.0,8.271543436342382,0.7402506963788301,0.10785690719845233,190.14797644926446,google_2025-12-11-21-44_2025-12-11-21-50.pcapng,non_genai,browsing,google,0,Non-GenAI
9991,43.71451711654663,5435657,699351,4736306,4574,5417,544.0553498148333,83.0,609.0630473565483,1494.0,1444.0,152.8970266724967,874.3411482370316,0.004375827539193857,3.4809112548828125e-05,0.02348604072503814,0.01947599649429308,5.367222660097086,0.009539433389009283,0.008045095680735487,0.038973433940184564,4.844371712509153,0.8357521769592633,0.15834250825743168,0.0,0.8305474927434692,92,681,988301.2727272727,0.7693866107106658,3265896.0,6.7724304390785175,0.8443788074580025,0.1286598841685559,228.55107774296448,google_2025-12-11-21-52_2025-12-11-21-58.pcapng,non_genai,browsing,google,0,Non-GenAI
9998,46.59343695640564,6122480,1701302,4421178,4921,5077,612.370474094819,130.5,610.3891525575362,1444.0,1444.0,345.7228205649258,870.8248965924759,0.004660741918216029,0.00010180473327636719,0.030436155401752145,0.018086862564086897,6.530324127752188,0.009470210763497081,0.00916703133436523,0.04848184910197925,5.288718597506176,0.502000400080016,0.49759951990398077,0.0,0.4978995799159832,44,415,1042124.2553191489,0.6806565848823628,2595896.0,2.5987026406834297,0.9692731928304117,0.27787791875187834,214.5795771484825,safari_2025-12-09-15-41_2025-12-09-15-47.pcapng,non_genai,browsing,safari,0,Non-GenAI
9684,34.980979204177856,9536055,837902,8698153,2506,7178,984.7227385377943,1466.0,636.073483092585,1514.0,1502.0,334.3583399840383,1211.7794650320423,0.003612617908104705,0.0001399517059326172,0.06188585033792038,0.006175875663757324,17.130472115272127,0.013964220435319547,0.004870624085131737,0.07312334703963656,15.013137076797987,0.9015902519619992,0.09748038000826105,0.0,0.8999380421313506,39,112,2179669.714285714,1.9459829470307701,16965008.0,10.380871510033392,0.34912231819448314,0.08786673315118254,276.83616125998606,safari_2025-12-09-21-02-04_2025-12-09-21-07-22.pcapng,non_genai,browsing,safari,0,Non-GenAI
9995,113.04865384101868,6813610,1053458,5760152,4422,5573,681.7018509254627,202.0,645.7326887375517,1494.0,1494.0,238.2311171415649,1033.5819127938273,0.011311652375527184,5.507469177246094e-05,0.07733507998855838,0.05329073667526246,6.836762430559942,0.02451004094328985,0.020288703130118213,0.11846001884520543,5.838718132227667,0.328464232116058,0.6694347173586793,0.0,0.3247623811905953,60,475,478148.0701754386,1.106014674111345,1887800.0,5.467851589716913,0.7934685088821102,0.15461084505863998,88.41325978154553,safari_2025-12-11-22-40_2025-12-11-22-45.pcapng,non_genai,browsing,safari,0,Non-GenAI
9995,63.03157615661621,7109402,910882,6198520,4003,5992,711.295847923962,341.0,647.7600285175378,1494.0,1444.0,227.54983762178367,1034.4659546061416,0.0063069417807300595,4.100799560546875e-05,0.02684277229524464,0.036172139644622806,4.256067873855886,0.01570737856379275,0.010498063271003104,0.04451402015615021,4.24021259989004,0.7682841420710356,0.2254127063531766,0.0,0.7661830915457729,94,657,888675.25,0.6335361420059442,2981240.0,6.8049648582363025,0.6680574098798397,0.128123574950467,158.57131630605525,safari_2025-12-11-22-45_2025-12-11-22-50.pcapng,non_genai,browsing,safari,0,Non-GenAI
9540,130.3450961112976,8580831,402675,8178156,2489,7051,899.458176100629,1502.0,695.775448450041,1514.0,1514.0,161.78184009642428,1159.8576088498085,0.013664440309392767,2.288818359375e-05,0.09059523830691116,0.03347644805908206,6.629999930889018,0.05238644773937115,0.018488666115077674,0.11237179138207296,6.077874449278563,0.7953878406708595,0.20366876310272536,0.03689727463312369,0.6944444444444444,59,1638,524020.213740458,8.653625777214419,51020512.0,20.309569752281618,0.35299957452843567,0.04692727312774252,73.19032541012584,call_of_duty_2025-12-04-19-11-16_2025-12-04-19-16-39.pcapng,non_genai,gaming,call_of_duty,0,Non-GenAI
9933,23.640715837478638,10026978,1337929,8689049,1233,8700,1009.4611899728179,1446.0,630.0139389751656,1514.0,1514.0,1085.1005677210057,998.7412643678161,0.002380257333616456,1.5020370483398438e-05,0.05123153957830634,0.004652369022369379,21.523529769139476,0.012275602329861034,0.0027176360314379398,0.054744258477412884,20.144072953156616,0.7869727172052754,0.21302728279472466,0.0,0.7851605758582503,1,326,3342326.0,1.7140658089832788,28697664.0,6.494402169322886,0.14172413793103447,0.1334329246558634,420.1649420552989,fortnite_2025-12-10-00-28-55_2025-12-10-00-36-02.pcapng,non_genai,gaming,fortnite,0,Non-GenAI
9673,19.97537589073181,10677777,444945,10232832,1957,7716,1103.8743926393054,1514.0,628.4381995873706,1514.0,1514.0,227.360756259581,1326.1835147744946,0.002065278731465241,1.5020370483398438e-05,0.01486630982119938,0.0054782748222350925,7.198209904893694,0.010211552091415187,0.0025882488554820407,0.02055161435809174,7.94035485210875,0.9511010027912746,0.047761811227127055,0.0,0.8367621213687584,52,247,4271110.8,3.3932570343934665,66894960.0,22.997970535684185,0.2536288232244686,0.04167019034018036,484.2462065751706,pubg_2025-12-10-00-45-40_2025-12-10-00-55-06.pcapng,non_genai,gaming,pubg,0,Non-GenAI
9913,85.8764660358429,2307300,629413,1677887,2616,7297,232.75496822354484,247.0,168.9681366209677,1514.0,318.0,240.6012996941896,229.94203097163216,0.008663888825246458,0.004472970962524414,0.0408457808558864,0.016102838516235347,4.714485801902528,0.032781048532197855,0.01177034896324601,0.05083184558455063,4.318635389934292,0.053061636235246644,0.9462322203167558,0.9017451830929083,0.028346615555331384,16,73,214632.55813953487,0.8198393502540718,759416.0,2.6657965437637925,0.3585034945868165,0.27279200797468905,115.43325497188646,discord_audio_2025-12-09-22-31-40_2025-12-09-22-37-50.pcapng,non_genai,human_human_calling,discord_audio,0,Non-GenAI
9830,33.778342962265015,6804030,314689,6489341,2133,7697,692.1698880976602,1075.0,515.1951924229445,1514.0,1254.0,147.5335208626348,843.1000389762245,0.0034366001589444515,0.00040411949157714844,0.009052951388462672,0.012512254714965821,2.6342754378627733,0.015747433867284548,0.004389035075964898,0.012534038907154642,2.8557618451930744,0.046185147507629705,0.9527975584944048,0.838148524923703,0.02299084435401831,10,40,1600948.2352941176,0.3946342406890396,3086384.0,20.62144212222226,0.2771209562167078,0.04625038396362156,291.0148674546126,facetime_video_2025-12-04-22-16-42_2025-12-04-22-22-16.pcapng,non_genai,human_human_calling,facetime_video,0,Non-GenAI
9978,128.3067488670349,4571741,1035674,3536067,4657,5321,458.182100621367,146.0,512.4492148960536,1444.0,1274.0,222.3908095340348,664.5493328321744,0.012860253469683764,0.004766941070556641,0.023322179066993128,0.05080184936523437,1.8135085068091292,0.027554547049335597,0.024074589085758182,0.04802928135557651,1.9950197772633727,0.09811585488073762,0.8994788534776509,0.3280216476247745,0.08308278212066546,36,209,283518.8217054264,1.5271467162782404,1541232.0,3.4142664583643114,0.8752114264236046,0.22653820502955002,77.76675886581978,instagram_audio_2025-12-09-16-10_2025-12-09-16-15.pcapng,non_genai,human_human_calling,instagram_audio,0,Non-GenAI
9993,55.026596784591675,7024880,3918565,3106315,5536,4457,702.9800860602421,971.0,463.49816837844753,1444.0,1196.0,707.8332731213873,696.9519856405655,0.005507065330723746,0.00016951560974121094,0.015247091753342226,0.024028301239013665,2.7686418877726355,0.009939926814257614,0.012327434237598302,0.03139833456124001,2.547029167308477,0.003402381667167017,0.996597618332833,0.9122385669968979,0.0016011207845491844,24,47,1003554.2857142857,0.5344038406840552,1990288.0,0.7927174871413387,1.2420910926632265,0.5578123754427122,181.60308984978332,instagram_video_2025-12-09-16-16_2025-12-09-16-21.pcapng,non_genai,human_human_calling,instagram_video,0,Non-GenAI
9760,192.99162912368774,1774025,466704,1307321,2661,7099,181.76485655737704,113.0,222.80138396173916,1514.0,298.0,175.38669673055242,184.1556557261586,0.019775758696965646,0.008708953857421875,0.04126008788256686,0.07047986984252932,2.086397215642489,0.07254999965653383,0.027182595801709505,0.04902328825402386,1.8034807496545566,0.16188524590163936,0.8360655737704918,0.7424180327868852,0.13698770491803278,13,97,73534.71502590674,1.3232578990666573,919208.0,2.8011780486132536,0.3748415269756304,0.2630763377066276,50.572141622499316,whatsapp_audio_2025-12-04-18-09-41_2025-12-04-18-15-01.pcapng,non_genai,human_human_calling,whatsapp_audio,0,Non-GenAI
9858,329.844064950943,1940183,994682,945501,5257,4601,196.81304524244268,134.0,243.04607223338718,1444.0,387.2999999999993,189.21095681947878,205.49902195174963,0.03346292634178178,0.02335500717163086,0.06656134269545902,0.0936767101287837,1.9891070498622407,0.06274515753285889,0.07170523151107457,0.1272426987671766,1.7745246209479777,0.18969364982755121,0.8096977074457293,0.6988232907283425,0.11868533171028606,24,205,47034.739393939395,1.5520785751870478,759184.0,0.9505560571117201,1.1425777004998914,0.5126743198966283,29.886849719324672,whatsapp_audio_2025-12-04_19_44_2025-12-04_19_50.pcapng,non_genai,human_human_calling,whatsapp_audio,0,Non-GenAI
9861,81.61501002311707,6619718,3117788,3501930,4343,5518,671.3029104553291,791.0,382.5943529662429,1514.0,1092.0,717.8880957863228,634.6375498368974,0.008277384383683273,0.0019659996032714844,0.03307686442365427,0.040538716316223015,3.9960527251648204,0.01879663980265248,0.014785462193284235,0.04649793825177037,3.1448417130233772,0.07078389615657642,0.9265794544163878,0.8718182740087213,0.06185985194199371,13,52,645826.1463414634,0.8409181621818909,2348608.0,1.1232097884782417,0.7870605291772381,0.47098501779078805,120.82336321721849,whatsapp_video_2025-12-04-18-16-18_2025-12-04-18-22-25.pcapng,non_genai,human_human_calling,whatsapp_video,0,Non-GenAI
9957,68.26350402832031,8058973,4555532,3503441,5435,4522,809.3776237822638,961.0,360.87264540016014,1462.0,1097.0,838.184360625575,774.7547545333923,0.006856519086814013,0.00011396408081054688,0.024778450033754087,0.03353524208068848,3.613852702810425,0.012558362174218395,0.014787476665544922,0.04108813554015572,2.7785765258985524,0.07793512102038767,0.8980616651601888,0.8500552375213418,0.03213819423521141,19,119,934373.6811594203,0.8471509356661056,3438008.0,0.7690520009518098,1.2019018133569217,0.5652745083027328,145.86124960519408,whatsapp_video_2025-12-04_19_51_2025-12-04_19_56.pcapng,non_genai,human_human_calling,whatsapp_video,0,Non-GenAI
9992,129.85426998138428,2296111,1209267,1086844,5573,4419,229.79493594875902,158.0,210.5192617553841,1444.0,368.0,216.9867216938812,245.9479520253451,0.012997124410107525,0.00528407096862793,0.040291583991304024,0.037140488624572754,3.1000383407863903,0.02330463551311123,0.02933302509563441,0.09100110150480936,3.1023428783127085,0.2440952762209768,0.755804643714972,0.0,0.21086869495596477,35,174,141299.13846153847,0.9702034587598182,994632.0,0.8987626388547774,1.2611450554424077,0.5266587721586631,76.94779695294147,zoom_audio_2025-12-04_20_00_2025-12-04_20_06.pcapng,non_genai,human_human_calling,zoom_audio,0,Non-GenAI
9604,20.44736886024475,6547869,2207664,4340205,3731,5873,681.7856101624324,788.5,521.1780469267967,1514.0,1514.0,591.7083891718038,739.0098757023668,0.002129268859756821,0.0001049041748046875,0.014828274817730936,0.00935814380645752,6.964021828330519,0.005308842339400631,0.0034821813454095282,0.0196476127424061,5.642328986773492,0.43815077051228657,0.5609121199500208,0.0,0.42607246980424823,30,221,2494426.285714286,0.7456272650168172,5641960.0,1.9659717239579937,0.635280095351609,0.3371576309788727,469.693683605072,zoom_audio_2025-12-09-21-57-15_2025-12-09-22-03-01.pcapng,non_genai,human_human_calling,zoom_audio,0,Non-GenAI
9988,32.70767283439636,8711652,4346247,4365405,5427,4561,872.21185422507,1078.0,438.7470071638099,1444.0,1444.0,800.8562741846324,957.1157640868231,0.003275024815700046,3.910064697265625e-05,0.013601750010867103,0.015194416046142564,4.153174640284272,0.006025005520554517,0.007158683998542919,0.039831149244303816,5.564032335050836,0.2945534641569884,0.7044453344012815,0.0,0.28894673608329996,34,235,2111915.6363636362,0.5915687847466473,3918392.0,1.0044079409200628,1.189870642402982,0.4989004381717727,305.3717716503609,zoom_video_2025-12-04_20_06_2025-12-04_20_12.pcapng,non_genai,human_human_calling,zoom_video,0,Non-GenAI
9620,17.055346965789795,6222491,355336,5867155,373,9247,646.8285862785863,475.0,511.78035507817935,1514.0,1514.0,952.6434316353888,634.4928084784254,0.001773089402826676,5.2928924560546875e-05,0.008897028915101853,0.008992576599121095,5.0178117927489305,0.04336072296224615,0.001844618966665563,0.009094885124983935,4.930495288912897,0.4100831600831601,0.588981288981289,0.0,0.4002079002079002,1,183,2765551.5555555555,0.6164073072727404,6810664.0,16.51156933156224,0.040337406726505896,0.057105104691995534,564.0459862409208,zoom_video_2025-12-09-22-05-33_2025-12-09-22-11-17.pcapng,non_genai,human_human_calling,zoom_video,0,Non-GenAI
4885,20.77102518081665,3888933,1637962,2250971,1783,3102,796.0968270214944,918.0,619.0562254565605,1514.0,1514.0,918.6550757150869,725.6515151515151,0.004252871658643868,3.695487976074219e-05,0.03847947213504514,0.007521903514862053,9.047879932336182,0.011648325540133732,0.006675525005307362,0.04959371654354393,7.429185944793039,0.4677584442169908,0.5316274309109519,0.0,0.4677584442169908,15,71,1481498.2857142857,0.937356631941901,5122544.0,1.3742510510011832,0.5747904577691811,0.4211854511250258,235.18338442493464,amazon_2025-12-10-01-56-36_2025-12-10-02-03-44.pcapng,non_genai,others,amazon,0,Non-GenAI
9990,33.49832201004028,6923414,1876971,5046443,4876,5114,693.0344344344344,195.0,667.8273324456081,1494.0,1494.0,384.94073010664476,986.7897927258506,0.0033535210741856324,0.00018596649169921875,0.006439512433933701,0.014861440658569341,1.920224233419338,0.006871450668726212,0.006543015258642831,0.01476884835237051,2.2571930170668595,0.4094094094094094,0.5885885885885885,0.0,0.4094094094094094,27,232,1629038.5882352942,0.37341835510785687,3431128.0,2.6886099998348403,0.9534610872115761,0.27110483354021586,298.223893035769,amazon_2025-12-12-01-07_2025-12-12-01-12.pcapng,non_genai,others,amazon,0,Non-GenAI
8904,26.216099977493286,7943071,5288363,2654708,5157,3747,892.0789532794249,1462.0,638.8333989222847,1514.0,1466.0,1025.472755477991,708.4889244729117,0.0029446366368070633,5.412101745605469e-05,0.035089667822128065,0.004956436157226557,11.916467853288884,0.005083612086145891,0.006998069898622658,0.054625037927918146,7.805729110918041,0.9874213836477987,0.012578616352201259,0.0,0.9874213836477987,1,65,2353502.5185185187,1.447106943057062,12541584.0,0.5019905025430365,1.3763010408326661,0.6657831712696513,339.6386193081408,google_maps_2025-12-10-02-08-59_2025-12-10-02-14-39.pcapng,non_genai,others,google_maps,0,Non-GenAI
9999,60.82262897491455,6865520,886837,5978683,4378,5621,686.6206620662066,160.0,658.5898882318266,1444.0,1444.0,202.5666971219735,1063.6333392634763,0.006083479593410137,0.00025856494903564453,0.09938942305846418,0.016885352134704587,16.33759455133649,0.013892269853535704,0.010818982166751848,0.13717342632515866,12.678958538882762,0.9322932293229323,0.0667066706670667,0.0,0.9296929692969297,46,286,900396.0655737704,0.8033237187115461,2316456.0,6.741580470819327,0.7788649706457925,0.12917258998590056,164.39605075479307,google_maps_2025-12-12-00-56_2025-12-12-01-01.pcapng,non_genai,others,google_maps,0,Non-GenAI
9997,100.78545308113098,9701607,713292,8988315,2304,7693,970.4518355506652,1274.0,494.86693058799017,1444.0,1274.0,309.5885416666667,1168.375796178344,0.010082578339448877,0.00010204315185546875,0.11078267201912007,0.031352996826171875,10.987533970916367,0.043741249282412874,0.01307993408174361,0.1342161702320064,10.26122680689495,0.014904471341402421,0.9846954086225868,0.0,0.008102430729218766,14,91,768444.1188118812,1.05068442025841,3111800.0,12.601171750138793,0.2994930456258937,0.0735230771561866,99.19090200400791,instagram_2025-12-12-00-47_2025-12-12-00-51.pcapng,non_genai,others,instagram,0,Non-GenAI
9997,72.98846197128296,8955796,621578,8334218,3921,6076,895.8483545063519,1494.0,681.2914883059633,1494.0,1494.0,158.52537617954604,1371.6619486504278,0.007301766903889852,0.0037484169006347656,0.019662167446118293,0.023002564907073975,2.6927958266709,0.018617529041913092,0.012004719526188855,0.030349800478224904,2.5281557317532823,0.05541662498749625,0.9441832549764929,0.0,0.05001500450135041,14,97,981457.095890411,0.37354124908676484,2123440.0,13.408161164005161,0.6453258722843976,0.0694051092722523,136.96685380126632,snapchat_2025-12-12-00-42_2025-12-12-00-46.pcapng,non_genai,others,snapchat,0,Non-GenAI
9995,144.19170713424683,9101288,1452402,7648886,3177,6818,910.584092046023,1274.0,536.4169920889572,1444.0,1294.0,457.1614730878187,1121.8665297741272,0.014427827409870605,0.00011706352233886719,0.13606249131706297,0.03009785413742066,9.430559948615523,0.045381068657867854,0.021150878260208048,0.17812586757077664,8.421677122783672,0.03271635817908954,0.9641820910455228,0.0,0.01870935467733867,15,117,502140.0275862069,1.4828482650900556,3035248.0,5.2663697791658235,0.4659724259313582,0.1595820283898279,69.31743994607369,threads_2025-12-12-01-01_2025-12-12-01-05.pcapng,non_genai,others,threads,0,Non-GenAI
9997,42.660712003707886,7526871,1263146,6263725,4355,5642,752.9129738921677,583.0,665.7959458431533,1494.0,1494.0,290.04500574052815,1110.1958525345622,0.004267778311695467,0.0001690387725830078,0.017067251742923388,0.017892837524414062,3.9990951957724943,0.009792054252554422,0.007550818090467583,0.03075226769537143,4.072706735472037,0.735520656196859,0.2591777533259978,0.0,0.7353205961788537,70,422,1400348.0930232557,0.7239178750841879,4668592.0,4.958828987306297,0.771889400921659,0.16781820759250424,234.33739219193302,tiktok_2025-12-12-00-51_2025-12-12-00-55.pcapng,non_genai,others,tiktok,0,Non-GenAI
9986,7.15998101234436,13275068,112689,13162379,673,9313,1329.3679150811136,1446.0,375.2446017514445,1514.0,1446.0,167.44279346210996,1413.3339418017824,0.0007170737118021393,1.0967254638671875e-05,0.020112901376340753,0.00017118453979492188,28.04858279603264,0.010654075869492121,0.000768204888527336,0.023425189133282995,30.493413258785097,0.9867814940917284,0.012817945123172442,0.0,0.9867814940917284,16,53,13275068.0,1.502973740980434,59147472.0,116.80269591530673,0.07226457639858262,0.00848877007635667,1394.6964360357051,cbs_sports_2025-12-10-01-26-36_2025-12-10-01-33-5.pcapng,non_genai,live_streaming,cbs_sports,0,Non-GenAI
